_id,VGNKennung,VAGKennung,Haltepunkt,GlobalID,Haltestellenname,latitude,longitude,Betriebszweig,Dataprovider
665,760,WESTPA,WESTPA:2,de:09564:760:0:2,Westpark,"49,445179","11,035685",Bus,VAN
666,761,FRUE,FRUE:1,de:09564:761:0:1,Frühlingstraße,"49,4487648","11,0366669",Bus,VAN
667,761,FRUE,FRUE:2,de:09564:761:0:2,Frühlingstraße,"49,449032","11,036403",Bus,VAN
668,764,DUNANT,DUNANT:1,de:09564:764:0:1,Dunantstraße,"49,4387932","11,0353765",Bus,VAN
669,1099,MATTHI,MATTHI:1,de:09564:1099:0:1,Matthiasstraße,"49,4594154","11,0205097",Bus,VAN
670,1099,MATTHI,MATTHI:2,de:09564:1099:0:2,Matthiasstraße,"49,4595451","11,0203657",Bus,VAN
671,1101,SG,SG:1,de:09564:1101:11:1,Stadtgrenze,"49,465614","11,010552",U-Bahn,VAN
672,1101,SG,SG:2,de:09564:1101:11:2,Stadtgrenze,"49,465269","11,011409",U-Bahn,VAN
673,1101,STAD,STAD:10,de:09564:1101:3:10,Stadtgrenze,"49,465956","11,010636",Bus,VAN
674,1101,STAD,STAD:11,de:09564:1101:3:11,Stadtgrenze,"49,466087","11,010753",Bus,VAN
675,1101,STAD,STAD:41,de:09564:1101:3:41,Stadtgrenze,"49,467215","11,0107",Bus,VAN
676,1101,STAD,STAD:42,de:09564:1101:3:42,Stadtgrenze,"49,46571889","11,01285",Bus,VAN
677,1101,STAD,STAD:6,de:09564:1101:3:6,Stadtgrenze,"49,4651833","11,0120811",Bus,VAN
678,1101,STAD,STAD:7,de:09564:1101:3:7,Stadtgrenze,"49,465786","11,0119524",Bus,VAN
679,1101,STAD,STAD:8,de:09564:1101:3:8,Stadtgrenze,"49,4658318","11,0117664",Bus,VAN
680,1101,STAD,STAD:9,de:09564:1101:3:9,Stadtgrenze,"49,4657516","11,0110998",Bus,VAN
681,1102,MU,MU:1,de:09564:1102:11:1,Muggenhof,"49,461836","11,022379",U-Bahn,VAN
682,1102,MU,MU:2,de:09564:1102:11:2,Muggenhof,"49,461519","11,023147",U-Bahn,VAN
683,1102,MUGGEN,MUGGEN:6,de:09564:1102:3:6,Muggenhof,"49,462069","11,022127",Bus,VAN
684,1102,MUGGEN,MUGGEN:7,de:09564:1102:3:7,Muggenhof,"49,461582","11,022384",Bus,VAN
685,1102,MUGGEN,MUGGEN:8,de:09564:1102:3:8,Muggenhof,"49,461246","11,023445",Bus,VAN
686,1103,EB,EB:1,de:09564:1103:11:1,Eberhardshof,"49,458395","11,032918",U-Bahn,VAN
687,1103,EB,EB:2,de:09564:1103:11:2,Eberhardshof,"49,458021","11,033701",U-Bahn,VAN
688,1103,EBERHA,EBERHA:6,de:09564:1103:13:6,Eberhardshof,"49,458179","11,033954",Bus,VAN
689,1103,EBERHA,EBERHA:7,de:09564:1103:13:7,Eberhardshof,"49,457655","11,034429",Bus,VAN
690,1105,DOOSER,DOOSER:1,de:09564:1105:0:1,Dooser Straße,"49,4634476","11,0181627",Bus,VAN
691,1105,DOOSER,DOOSER:2,de:09564:1105:0:2,Dooser Straße,"49,463047","11,0183105",Bus,VAN
692,1120,SB,SB:1,de:09564:1120:11:1,Sündersbühl,"49,4417224","11,0431597",U-Bahn,VAN
693,1120,SB,SB:2,de:09564:1120:11:2,Sündersbühl,"49,44191","11,043937",U-Bahn,VAN
694,1120,SB,SB:6,de:09564:1120:13:6,Sündersbühl,"49,4423981","11,0448551",Bus,VAN
695,1120,SB,SB:7,de:09564:1120:13:7,Sündersbühl,"49,4422264","11,0459557",Bus,VAN
696,1151,R-WAGN,R-WAGN:1,de:09564:1151:0:1,Richard-Wagner-Str.,"49,4629173","11,01085",Bus,VAN
697,1151,R-WAGN,R-WAGN:2,de:09564:1151:0:2,Richard-Wagner-Str.,"49,4637184","11,0113153",Bus,VAN
698,1151,R-WAGN,R-WAGN:3,de:09564:1151:0:3,Richard-Wagner-Str.,"49,4629173","11,01085",Bus,VAN
699,1151,R-WAGN,R-WAGN:4,de:09564:1151:0:4,Richard-Wagner-Str.,"49,4637184","11,0113153",Bus,VAN
700,1152,K-MART,K-MART:1,de:09564:1152:0:1,Karl-Martell-Straße,"49,458595","11,010439",Bus,VAN
701,1152,K-MART,K-MART:2,de:09564:1152:0:2,Karl-Martell-Straße,"49,458507","11,010634",Bus,VAN
702,1152,K-MART,K-MART:3,de:09564:1152:0:3,Karl-Martell-Straße,"49,458507","11,010634",Bus,VAN
703,1152,K-MART,K-MART:4,de:09564:1152:0:4,Karl-Martell-Straße,"49,458595","11,010439",Bus,VAN
704,1153,SCHIER,SCHIER:1,de:09564:1153:0:1,Schieräckerstraße,"49,457169","11,009977",Bus,VAN
705,1153,SCHIER,SCHIER:2,de:09564:1153:0:2,Schieräckerstraße,"49,457188","11,009931",Bus,VAN
706,1153,SCHIER,SCHIER:3,de:09564:1153:0:3,Schieräckerstraße,"49,45693","11,010011",Bus,VAN
707,1153,SCHIER,SCHIER:4,de:09564:1153:0:4,Schieräckerstraße,"49,457188","11,009931",Bus,VAN
708,1154,OSTSTR,OSTSTR:1,de:09564:1154:0:1,Oststraße,"49,454012","11,009557",Bus,VAN
709,1154,OSTSTR,OSTSTR:2,de:09564:1154:0:2,Oststraße,"49,454624","11,009283",Bus,VAN
710,1155,LEYH-K,LEYH-K:1,de:09564:1155:0:1,Leyh Kirche,"49,453581","11,016574",Bus,VAN
711,1155,LEYH-K,LEYH-K:2,de:09564:1155:0:2,Leyh Kirche,"49,453354","11,015566",Bus,VAN
712,1155,LEYH-K,LEYH-K:3,de:09564:1155:0:3,Leyh Kirche,"49,453774","11,015533",Bus,VAN
713,1155,LEYH-K,LEYH-K:4,de:09564:1155:0:4,Leyh Kirche,"49,453725","11,016521",Bus,VAN
714,1155,LEYH-K,LEYH-K:5,de:09564:1155:0:5,Leyh Kirche,"49,453581","11,016574",Bus,VAN
715,1156,GROSSM,GROSSM:1,de:09564:1156:0:1,Großmarkt,"49,4529381","11,0225687",Bus,VAN
716,1156,GROSSM,GROSSM:2,de:09564:1156:0:2,Großmarkt,"49,453392","11,0213623",Bus,VAN
717,1157,TUCHEN,TUCHEN:1,de:09564:1157:0:1,Tuchenbacher Straße,"49,4511642","11,0271759",Bus,VAN
718,1157,TUCHEN,TUCHEN:2,de:09564:1157:0:2,Tuchenbacher Straße,"49,45158","11,026725",Bus,VAN
719,1158,SCHEIN,SCHEIN:1,de:09564:1158:0:1,Scheinfelder Straße,"49,4297104","11,0527153",Bus,VAN
720,1158,SCHEIN,SCHEIN:2,de:09564:1158:0:2,Scheinfelder Straße,"49,4504051","11,0295458",Bus,VAN
721,1158,SCHEIN,SCHEIN:3,de:09564:1158:0:3,Scheinfelder Straße,"49,4503937","11,0296526",Bus,VAN
722,1158,SCHEIN,SCHEIN:4,de:09564:1158:0:4,Scheinfelder Straße,"49,450119","11,0299549",Bus,VAN
723,1159,LENKER,LENKER:1,de:09564:1159:0:1,Lenkersheimer Straße,"49,449482","11,0127325",Bus,VAN
724,1159,LENKER,LENKER:2,de:09564:1159:0:2,Lenkersheimer Straße,"49,4491692","11,0122128",Bus,VAN
725,1160,VIRN,VIRN:1,de:09564:1160:0:1,Virnsberger Straße,"49,446077","11,008916",Bus,VAN
726,1160,VIRN,VIRN:2,de:09564:1160:0:2,Virnsberger Straße,"49,44575","11,007957",Bus,VAN
727,1160,VIRN,VIRN:3,de:09564:1160:0:3,Virnsberger Straße,"49,44629","11,008064",Bus,VAN
728,1160,VIRN,VIRN:4,de:09564:1160:0:4,Virnsberger Straße,"49,445426","11,009002",Bus,VAN
729,1160,VIRN,VIRN:42,de:09564:1160:0:42,Virnsberger Straße,"49,445451","11,009012",Bus,VAN
730,1161,VIRW,VIRW:1,de:09564:1161:0:1,Virnsberger Straße/W,"49,445659","11,009038",Bus,VAN
731,1162,BUTTEN,BUTTEN:1,de:09564:1162:0:1,Äußere Buttend. Str.,"49,4421654","11,0050335",Bus,VAN
732,1162,BUTTEN,BUTTEN:2,de:09564:1162:0:2,Äußere Buttend. Str.,"49,4424171","11,0053329",Bus,VAN
733,1163,R-SIGM,R-SIGM:1,de:09564:1163:0:1,Rothenb./Sigmundstr.,"49,4401855","11,0053225",Bus,VAN
734,1163,R-SIGM,R-SIGM:2,de:09564:1163:0:2,Rothenb./Sigmundstr.,"49,4400444","11,0053596",Bus,VAN
735,1163,R-SIGM,R-SIGM:3,de:09564:1163:0:3,Rothenb./Sigmundstr.,"49,4402695","11,0049868",Bus,VAN
736,1163,R-SIGM,R-SIGM:4,de:09564:1163:0:4,Rothenb./Sigmundstr.,"49,4404","11,0047",Bus,VAN
737,1164,DIEBAC,DIEBAC:1,de:09564:1164:0:1,Diebacher Straße,"49,438213","10,998474",Bus,VAN
738,1164,DIEBAC,DIEBAC:2,de:09564:1164:0:2,Diebacher Straße,"49,4382133","11,0012684",Bus,VAN
739,1165,KLREUT,KLREUT:1,de:09564:1165:0:1,Kleinreuth/Schweinau,"49,4409904","11,0101013",Bus,VAN
740,1165,KLREUT,KLREUT:2,de:09564:1165:0:2,Kleinreuth/Schweinau,"49,4407349","11,0094995",Bus,VAN
741,1166,CLARSB,CLARSB:1,de:09564:1166:0:1,Clarsbacher Straße,"49,441271","11,015049",Bus,VAN
742,1166,CLARSB,CLARSB:2,de:09564:1166:0:2,Clarsbacher Straße,"49,441153","11,015126",Bus,VAN
743,1166,CLARSB,CLARSB:41,de:09564:1166:0:41,Clarsbacher Straße,"49,441612","11,015603",Bus,VAN
744,1166,CLARSB,CLARSB:42,de:09564:1166:0:42,Clarsbacher Straße,"49,441893","11,01534",Bus,VAN
745,1167,LEHRBE,LEHRBE:1,de:09564:1167:0:1,Lehrberger Straße,"49,441382","11,023216",Bus,VAN
746,1167,LEHRBE,LEHRBE:2,de:09564:1167:0:2,Lehrberger Straße,"49,4413681","11,0242167",Bus,VAN
747,1168,ZUERIC,ZUERIC:1,de:09564:1168:0:1,Züricher Straße,"49,441596","11,026591",Bus,VAN
748,1168,ZUERIC,ZUERIC:2,de:09564:1168:0:2,Züricher Straße,"49,441524","11,027769",Bus,VAN
749,1169,HAESEL,HAESEL:1,de:09564:1169:0:1,Haeselerstraße,"49,4415474","11,0315495",Bus,VAN
750,1169,HAESEL,HAESEL:2,de:09564:1169:0:2,Haeselerstraße,"49,4408493","11,0338497",Bus,VAN
751,1170,HERDER,HERDER:1,de:09564:1170:0:1,Herderstraße,"49,4698486","11,0172997",Bus,VAN
752,1170,HERDER,HERDER:2,de:09564:1170:0:2,Herderstraße,"49,4701996","11,0180998",Bus,VAN
753,1170,HERDER,HERDER:3,de:09564:1170:0:3,Herderstraße,"49,4698486","11,0172997",Bus,VAN
754,1170,HERDER,HERDER:4,de:09564:1170:0:4,Herderstraße,"49,4701996","11,0180998",Bus,VAN
755,1171,ROTH-V,ROTH-V:1,de:09564:1171:0:1,Rothenburger/Tann-S,"49,440567","11,0360832",Bus,VAN
756,1171,ROTH-V,ROTH-V:2,de:09564:1171:0:2,Rothenburger/Tann-S,"49,4405823","11,0356998",Bus,VAN
757,1171,ROTH-V,ROTH-V:3,de:09564:1171:0:3,Rothenburger/Tann-S,"49,441079","11,034757",Bus,VAN
758,1171,ROTH-V,ROTH-V:4,de:09564:1171:0:4,Rothenburger/Tann-S,"49,440739","11,036342",Bus,VAN
759,1172,FLACHS,FLACHS:1,de:09564:1172:0:1,Flachslander Straße,"49,444341","11,012366",Bus,VAN
760,1172,FLACHS,FLACHS:2,de:09564:1172:0:2,Flachslander Straße,"49,4440117","11,0121098",Bus,VAN
761,1173,N-REGE,N-REGE:1,de:09564:1173:0:1,Regelsbacher Str.,"49,4410362","11,0197697",Bus,VAN
762,1173,N-REGE,N-REGE:2,de:09564:1173:0:2,Regelsbacher Str.,"49,4409103","11,020627",Bus,VAN
763,1175,VERSHO,VERSHO:1,de:09564:1175:0:1,Vershofenstraße,"49,4489174","11,005167",Bus,VAN
764,1175,VERSHO,VERSHO:2,de:09564:1175:0:2,Vershofenstraße,"49,4486504","11,0052004",Bus,VAN
765,1176,HÖFSPA,HÖFSPA:1,de:09564:1176:0:1,Höfener Spange,"49,4504738","11,0033836",Bus,VAN
766,1176,HÖFSPA,HÖFSPA:2,de:09564:1176:0:2,Höfener Spange,"49,4502678","11,0030546",Bus,VAN
767,1180,GR,GR:1,de:09564:1180:11:1,Großreuth,"49,439287","11,024975",U-Bahn,VAN
768,1180,GR,GR:2,de:09564:1180:11:2,Großreuth,"49,43927","11,023368",U-Bahn,VAN
769,1190,KR,KR:1,de:09564:1190:11:1,Kleinreuth,"49,440891","11,011035",U-Bahn,VAN
770,1190,KR,KR:2,de:09564:1190:11:2,Kleinreuth,"49,440891","11,011035",U-Bahn,VAN
771,1200,GD,GD:1,de:09564:1200:11:1,Gebersdorf,"49,437271","10,994948",U-Bahn,VAN
772,1200,GD,GD:2,de:09564:1200:11:2,Gebersdorf,"49,437271","10,994948",U-Bahn,VAN
773,1209,SPESSA,SPESSA:1,de:09564:1209:0:1,Spessartstraße,"49,523831","11,014124",Bus,VAN
774,1209,SPESSA,SPESSA:2,de:09564:1209:0:2,Spessartstraße,"49,523905","11,014207",Bus,VAN
775,1212,MARBUR,MARBUR:1,de:09564:1212:0:1,Marburger Straße,"49,5199661","11,0064058",Bus,VAN
776,1212,MARBUR,MARBUR:2,de:09564:1212:0:2,Marburger Straße,"49,5201797","11,0062943",Bus,VAN
777,1218,DÄS,DÄS:1,de:09564:1218:0:1,Dorfäckerstraße,"49,467912","11,038952",Bus,VAN
778,1218,DÄS,DÄS:2,de:09564:1218:0:2,Dorfäckerstraße,"49,467912","11,038952",Bus,VAN
779,1241,BINZWG,BINZWG:1,de:09564:1241:0:1,Binzenweg,"49,518699","11,0461",Bus,VAN
780,1241,BINZWG,BINZWG:2,de:09564:1241:0:2,Binzenweg,"49,518482","11,045927",Bus,VAN
781,1242,NEUNSC,NEUNSC:1,de:09564:1242:0:1,Neunhof Schule,"49,516344","11,036744",Bus,VAN
782,1242,NEUNSC,NEUNSC:2,de:09564:1242:0:2,Neunhof Schule,"49,516265","11,036901",Bus,VAN
783,1244,AMWEIH,AMWEIH:1,de:09564:1244:0:1,Am Weiher,"49,518296","11,025065",Bus,VAN
784,1244,AMWEIH,AMWEIH:2,de:09564:1244:0:2,Am Weiher,"49,518162","11,024961",Bus,VAN
785,1245,WTZLRR,WTZLRR:1,de:09564:1245:0:1,Wetzlarer Straße,"49,516652","11,00211",Bus,VAN
786,1245,WTZLRR,WTZLRR:2,de:09564:1245:0:2,Wetzlarer Straße,"49,5166","11,00217",Bus,VAN
787,1246,SONNWG,SONNWG:1,de:09564:1246:0:1,Sonntagsweg,"49,492221","11,063262",Bus,VAN
788,1246,SONNWG,SONNWG:2,de:09564:1246:0:2,Sonntagsweg,"49,49219","11,062982",Bus,VAN
789,1247,WEHREN,WEHREN:1,de:09564:1247:0:1,Wehrenreuthweg,"49,492016","11,043962",Bus,VAN
790,1247,WEHREN,WEHREN:2,de:09564:1247:0:2,Wehrenreuthweg,"49,491841","11,044922",Bus,VAN
791,1248,DORFFE,DORFFE:1,de:09564:1248:0:1,Dorffeldstraße,"49,4859314","11,0728321",Bus,VAN
792,1248,DORFFE,DORFFE:2,de:09564:1248:0:2,Dorffeldstraße,"49,4859734","11,0724859",Bus,VAN
793,1249,BIENWE,BIENWE:1,de:09564:1249:0:1,Bienweg,"49,4648628","11,0469236",Bus,VAN
794,1249,BIENWE,BIENWE:2,de:09564:1249:0:2,Bienweg,"49,4645271","11,0474777",Bus,VAN
795,1250,KRANIC,KRANIC:1,de:09564:1250:0:1,Kranichstraße,"49,4712105","11,0236549",Bus,VAN
796,1250,KRANIC,KRANIC:2,de:09564:1250:0:2,Kranichstraße,"49,4708366","11,0242147",Bus,VAN
797,1251,SCHNIE,SCHNIE:1,de:09564:1251:0:1,Schniegling,"49,469771","11,028828",Bus,VAN
798,1251,SCHNIE,SCHNIE:2,de:09564:1251:0:2,Schniegling,"49,4693642","11,0286455",Bus,VAN
799,1251,SCHNIE,SCHNIE:3,de:09564:1251:0:3,Schniegling,"49,469677","11,0282288",Bus,VAN
800,1251,SCHNIE,SCHNIE:4,de:09564:1251:0:4,Schniegling,"49,469217","11,028093",Bus,VAN
801,1252,FRAUEN,FRAUEN:1,de:09564:1252:0:1,Frauentaler Weg,"49,4689865","11,0311403",Bus,VAN
802,1252,FRAUEN,FRAUEN:2,de:09564:1252:0:2,Frauentaler Weg,"49,4688911","11,0308895",Bus,VAN
803,1253,BRETTE,BRETTE:1,de:09564:1253:0:1,Brettergartenstraße,"49,4677696","11,0345306",Bus,VAN
804,1253,BRETTE,BRETTE:2,de:09564:1253:0:2,Brettergartenstraße,"49,4676094","11,034441",Bus,VAN
805,1254,KREMAT,KREMAT:1,de:09564:1254:0:1,Krematorium,"49,466404","11,0409832",Bus,VAN
806,1254,KREMAT,KREMAT:2,de:09564:1254:0:2,Krematorium,"49,4661827","11,0413456",Bus,VAN
807,1255,DELSBA,DELSBA:1,de:09564:1255:0:1,Delsenbachweg,"49,466732","11,04526",Bus,VAN
808,1255,DELSBA,DELSBA:2,de:09564:1255:0:2,Delsenbachweg,"49,466716","11,045601",Bus,VAN
809,1256,KRIE,KRIE:1,de:09564:1256:0:1,Kriegsopfersiedlung,"49,4737663","11,0315504",Bus,VAN
810,1256,KRIE,KRIE:2,de:09564:1256:0:2,Kriegsopfersiedlung,"49,4737663","11,0315504",Bus,VAN
811,1257,WETZ-W,WETZ-W:1,de:09564:1257:0:1,Wetzendorf West,"49,471199","11,0373125",Bus,VAN
812,1257,WETZ-W,WETZ-W:2,de:09564:1257:0:2,Wetzendorf West,"49,4710464","11,037179",Bus,VAN
813,1257,WETZ-W,WETZ-W:3,de:09564:1257:0:3,Wetzendorf West,"49,470776","11,036491",Bus,VAN
814,1257,WETZ-W,WETZ-W:4,de:09564:1257:0:4,Wetzendorf West,"49,470798","11,036403",Bus,VAN
815,1258,WETZ-O,WETZ-O:1,de:09564:1258:0:1,Wetzendorf Ost,"49,469351","11,04361",Bus,VAN
816,1258,WETZ-O,WETZ-O:2,de:09564:1258:0:2,Wetzendorf Ost,"49,4692993","11,0437117",Bus,VAN
817,1259,DORTMU,DORTMU:1,de:09564:1259:0:1,Dortmunder Straße,"49,4673843","11,0493832",Bus,VAN
818,1259,DORTMU,DORTMU:2,de:09564:1259:0:2,Dortmunder Straße,"49,4671822","11,0495329",Bus,VAN
819,1260,GGNO,GGNO:1,de:09564:1260:3:1,Großgründlach Nord,"49,5310822","11,01861",Bus,VAN
820,1260,GGNO,GGNO:2,de:09564:1260:3:2,Großgründlach Nord,"49,5313683","11,018383",Bus,VAN
821,1260,GGNO,GGNO:41,de:09564:1260:3:41,Großgründlach Nord,"49,531531","11,018674",Bus,VAN
822,1260,GGNO,GGNO:42,de:09564:1260:3:42,Großgründlach Nord,"49,530735","11,017521",Bus,VAN
823,1261,HANSEN,HANSEN:1,de:09564:1261:0:1,Hansengarten,"49,5267944","11,0198288",Bus,VAN
824,1262,QUELLW,QUELLW:1,de:09564:1262:0:1,Quellweg,"49,5271492","11,0139999",Bus,VAN
825,1263,GROSGM,GROSGM:1,de:09564:1263:0:1,Großgründlach Mitte,"49,527195","11,0112209",Bus,VAN
826,1263,GROSGM,GROSGM:2,de:09564:1263:0:2,Großgründlach Mitte,"49,5271034","11,0109854",Bus,VAN
827,1263,GROSGM,GROSGM:41,de:09564:1263:0:41,Großgründlach Mitte,"49,527542","11,01084",Bus,VAN
828,1264,SCHULE,SCHULE:1,de:09564:1264:0:1,Großgründlach Schule,"49,5303993","11,0137835",Bus,VAN
829,1264,SCHULE,SCHULE:41,de:09564:1264:0:41,Großgründlach Schule,"49,530218","11,013247",Bus,VAN
830,1265,GROSGH,GROSGH:1,de:09564:1265:0:1,Großgründl. Hauptst.,"49,52902","11,010999",Bus,VAN
831,1265,GROSGH,GROSGH:2,de:09564:1265:0:2,Großgründl. Hauptst.,"49,5290184","11,0109167",Bus,VAN
832,1265,GROSGH,GROSGH:41,de:09564:1265:0:41,Großgründl. Hauptst.,"49,529146","11,011071",Bus,VAN
833,1266,AM-STE,AM-STE:1,de:09564:1266:0:1,Am Steig,"49,524765","11,00805",Bus,VAN
834,1266,AM-STE,AM-STE:2,de:09564:1266:0:2,Am Steig,"49,524573","11,007745",Bus,VAN
835,1266,AM-STE,AM-STE:3,de:09564:1266:0:3,Am Steig,"49,5247917","11,0080433",Bus,VAN
836,1266,AM-STE,AM-STE:4,de:09564:1266:0:4,Am Steig,"49,5246277","11,0077133",Bus,VAN
837,1267,SCHMAL,SCHMAL:1,de:09564:1267:0:1,Schmalau,"49,5171852","11,0060663",Bus,VAN
838,1267,SCHMAL,SCHMAL:2,de:09564:1267:0:2,Schmalau,"49,5165367","11,0059748",Bus,VAN
839,1267,SCHMAL,SCHMAL:3,de:09564:1267:0:3,Schmalau,"49,516749","11,005396",Bus,VAN
840,1268,STEINA,STEINA:1,de:09564:1268:0:1,Steinacher Straße,"49,5128593","11,006217",Bus,VAN
841,1268,STEINA,STEINA:2,de:09564:1268:0:2,Steinacher Straße,"49,5127831","11,0060663",Bus,VAN
842,1269,BOXBER,BOXBER:1,de:09564:1269:0:1,Boxbergweg,"49,5151825","11,0154495",Bus,VAN
843,1269,BOXBER,BOXBER:2,de:09564:1269:0:2,Boxbergweg,"49,5149002","11,0148497",Bus,VAN
844,1270,ERICH-,ERICH-:1,de:09564:1270:0:1,Erich-Ollenhauer-Str,"49,5164261","11,0255833",Bus,VAN
845,1270,ERICH-,ERICH-:2,de:09564:1270:0:2,Erich-Ollenhauer-Str,"49,5162239","11,0250015",Bus,VAN
846,1270,ERICH-,ERICH-:3,de:09564:1270:0:3,Erich-Ollenhauer-Str,"49,516473","11,02487",Bus,VAN
847,1271,BOXD,BOXD:1,de:09564:1271:0:1,Boxdorf,"49,51463","11,03384",Bus,VAN
848,1271,BOXD,BOXD:2,de:09564:1271:0:2,Boxdorf,"49,51528","11,03328",Bus,VAN
849,1271,BOXD,BOXD:3,de:09564:1271:0:3,Boxdorf,"49,51455","11,03215",Bus,VAN
850,1271,BOXD,BOXD:4,de:09564:1271:0:4,Boxdorf,"49,51433","11,03262",Bus,VAN
851,1271,BOXD,BOXD:5,de:09564:1271:0:5,Boxdorf,"49,51363","11,03468",Bus,VAN
852,1272,REUTLE,REUTLE:1,de:09564:1272:0:1,Reutles,"49,5337982","11,024518",Bus,VAN
853,1272,REUTLE,REUTLE:2,de:09564:1272:0:2,Reutles,"49,5338745","11,02425",Bus,VAN
854,1273,BOX-NO,BOX-NO:1,de:09564:1273:0:1,Boxdorf Nord,"49,523365","11,0327997",Bus,VAN
855,1273,BOX-NO,BOX-NO:2,de:09564:1273:0:2,Boxdorf Nord,"49,5230179","11,0324831",Bus,VAN
856,1273,BOX-NO,BOX-NO:3,de:09564:1273:0:3,Boxdorf Nord,"49,5232391","11,0317659",Bus,VAN
857,1274,MOOSAE,MOOSAE:1,de:09564:1274:0:1,Moosäckerstraße,"49,518663","11,033988",Bus,VAN
858,1274,MOOSAE,MOOSAE:2,de:09564:1274:0:2,Moosäckerstraße,"49,5187","11,0336",Bus,VAN
859,1274,MOOSAE,MOOSAE:3,de:09564:1274:0:3,Moosäckerstraße,"49,518907","11,034761",Bus,VAN
860,1275,NEUN,NEUN:1,de:09564:1275:0:1,Neunhof,"49,5199661","11,0516663",Bus,VAN
861,1275,NEUN,NEUN:2,de:09564:1275:0:2,Neunhof,"49,519677","11,0511182",Bus,VAN
862,1276,KRIEGE,KRIEGE:1,de:09564:1276:0:1,Kriegerdenkmal,"49,5168114","11,0484552",Bus,VAN
863,1276,KRIEGE,KRIEGE:2,de:09564:1276:0:2,Kriegerdenkmal,"49,5171394","11,0484095",Bus,VAN
864,1276,KRIEGE,KRIEGE:3,de:09564:1276:0:3,Kriegerdenkmal,"49,5168114","11,0484552",Bus,VAN
865,1276,KRIEGE,KRIEGE:4,de:09564:1276:0:4,Kriegerdenkmal,"49,5168114","11,0484552",Bus,VAN
866,1276,KRIEGE,KRIEGE:41,de:09564:1276:0:41,Kriegerdenkmal,"49,517866","11,04887",Bus,VAN
867,1277,A-KRES,A-KRES:1,de:09564:1277:0:1,Am Kressenstein,"49,5125847","11,0467663",Bus,VAN
868,1277,A-KRES,A-KRES:2,de:09564:1277:0:2,Am Kressenstein,"49,5124168","11,0471497",Bus,VAN
869,1277,A-KRES,A-KRES:4,de:09564:1277:0:4,Am Kressenstein,"49,5124168","11,0471497",Bus,VAN
870,1278,KRAF,KRAF:1,de:09564:1278:0:1,Kraftshof,"49,5111389","11,0493679",Bus,VAN
871,1278,KRAF,KRAF:2,de:09564:1278:0:2,Kraftshof,"49,5112114","11,0491581",Bus,VAN
872,1278,KRAF,KRAF:41,de:09564:1278:0:41,Kraftshof,"49,510474","11,046692",Bus,VAN
873,1278,KRAF,KRAF:42,de:09564:1278:0:42,Kraftshof,"49,510388","11,046509",Bus,VAN
874,1279,KRAF-S,KRAF-S:1,de:09564:1279:0:1,Kraftshof Süd,"49,5075035","11,0476017",Bus,VAN
875,1279,KRAF-S,KRAF-S:2,de:09564:1279:0:2,Kraftshof Süd,"49,5075874","11,0474062",Bus,VAN
876,1279,KRAF-S,KRAF-S:41,de:09564:1279:0:41,Kraftshof Süd,"49,507459","11,047114",Bus,VAN
877,1279,KRAF-S,KRAF-S:42,de:09564:1279:0:42,Kraftshof Süd,"49,507353","11,047027",Bus,VAN
878,1280,BUCH-N,BUCH-N:1,de:09564:1280:0:1,Buch Nord,"49,503449","11,044425",Bus,VAN
879,1280,BUCH-N,BUCH-N:2,de:09564:1280:0:2,Buch Nord,"49,5029182","11,0446329",Bus,VAN
880,1280,BUCH-N,BUCH-N:3,de:09564:1280:0:3,Buch Nord,"49,502481","11,044748",Bus,VAN
881,1280,BUCH-N,BUCH-N:4,de:09564:1280:0:4,Buch Nord,"49,5031433","11,0451679",Bus,VAN
882,1281,BUCH-S,BUCH-S:1,de:09564:1281:0:1,Buch Süd,"49,4962692","11,0470209",Bus,VAN
883,1281,BUCH-S,BUCH-S:2,de:09564:1281:0:2,Buch Süd,"49,4965858","11,0461864",Bus,VAN
884,1282,HOEFLE,HOEFLE:1,de:09564:1282:0:1,Seeweg,"49,491989","11,040118",Bus,VAN
885,1282,HOEFLE,HOEFLE:2,de:09564:1282:0:2,Seeweg,"49,4919014","11,0401421",Bus,VAN
886,1283,AWEG-T,AWEG-T:11,de:09564:1283:12:11,Am Wegfeld,"49,49236","11,05344",Tram,VAN
887,1283,AWEG-T,AWEG-T:12,de:09564:1283:12:12,Am Wegfeld,"49,49252","11,05402",Tram,VAN
888,1283,AWEG-T,AWEG-T:13,de:09564:1283:12:13,Am Wegfeld,"49,49253","11,05412",Tram,VAN
889,1283,AWEG-B,AWEG-B:1,de:09564:1283:13:1,Am Wegfeld,"49,49252","11,05344",Bus,VAN
890,1283,AWEG-B,AWEG-B:2,de:09564:1283:13:2,Am Wegfeld,"49,49227","11,05356",Bus,VAN
891,1283,AWEG-B,AWEG-B:26,de:09564:1283:13:26,Am Wegfeld,"49,49258","11,05392",Bus,VAN
892,1283,AWEG-B,AWEG-B:3,de:09564:1283:13:3,Am Wegfeld,"49,49199","11,05369",Bus,VAN
893,1283,AWEG-B,AWEG-B:4,de:09564:1283:13:4,Am Wegfeld,"49,49212","11,05413",Bus,VAN
894,1283,AWEG-B,AWEG-B:41,de:09564:1283:13:41,Am Wegfeld,"49,492588","11,051018",Bus,VAN
895,1283,AWEG-B,AWEG-B:42,de:09564:1283:13:42,Am Wegfeld,"49,492432","11,051348",Bus,VAN
